# Ghidra function inventory for the stripped Gold 2.1 target.
# This image carries no CodeView stream, so these boundaries are ANALYSIS OUTPUT,
# not retail evidence: entry points and extents are Ghidra's opinion and every one
# of them is a claim still to be proven.
# Names are placeholders (FUN_*) except where analysis recognised one.
#
# thunk=1 forwards elsewhere and has no body worth reconstructing.
#
# chunks>1 is ALWAYS analysis error. VC6 emits contiguous functions, and reading
# the gap bytes out of the image confirms it: not one of the 76 gaps is padding.
# They hold real code, overwhelmingly inline SEH - the recurring `6a 01 58 c3`
# (push 1; pop eax; ret) is a filter returning EXCEPTION_EXECUTE_HANDLER, followed
# by `8b 65 e8` (mov esp,[ebp-18]) restoring the handler frame. Ghidra keeps those
# blocks out of the body it reports; the function itself is contiguous.
#
# So for 25 of the 26 affected rows the real extent is byte_size+total_gap, and
# byte_size undercounts. Six of them additionally have another entry point carved
# INSIDE the gap (0xd7d64 0xd90a8 0xdc19c 0xdc4cb 0xe0171 and 0xd84ad), which is
# the same SEH block promoted to a function of its own.
#
# 0xd84ad is different in kind and must not be used: its gap spans 0xd853e..0xdc0ad
# and swallows 105 other functions, __amsg_exit among them. The fragment 15,216
# bytes away is a separate function with its own prologue, not part of it.
entry_rva,byte_size,name,thunk,chunks,max_gap,total_gap,extent
0xc2ca0,64,FUN_004c2ca0,0,1,0,0,64
0xc2ce0,317,FUN_004c2ce0,0,1,0,0,317
0xc2e20,102,FUN_004c2e20,0,1,0,0,102
0xc2e90,39,FUN_004c2e90,0,1,0,0,39
0xc2ec0,18,FUN_004c2ec0,0,1,0,0,18
0xc2ed4,46,FUN_004c2ed4,0,1,0,0,46
0xc2f02,32,FUN_004c2f02,0,1,0,0,32
0xc2f22,34,FUN_004c2f22,0,1,0,0,34
0xc2f50,88,FUN_004c2f50,0,1,0,0,88
0xc2fb0,46,FUN_004c2fb0,0,1,0,0,46
0xc2fe0,167,FUN_004c2fe0,0,1,0,0,167
0xc3090,303,FUN_004c3090,0,1,0,0,303
0xc31c0,114,FUN_004c31c0,0,1,0,0,114
0xc3240,550,FUN_004c3240,0,1,0,0,550
0xc3470,130,FUN_004c3470,0,1,0,0,130
0xc3500,24,FUN_004c3500,0,1,0,0,24
0xc3520,174,FUN_004c3520,0,1,0,0,174
0xc35d0,39,FUN_004c35d0,0,1,0,0,39
0xc3600,18,FUN_004c3600,0,1,0,0,18
0xc3620,229,FUN_004c3620,0,1,0,0,229
0xc3710,46,FUN_004c3710,0,1,0,0,46
0xc3740,91,FUN_004c3740,0,1,0,0,91
0xc37a0,82,FUN_004c37a0,0,1,0,0,82
0xc3800,546,FUN_004c3800,0,1,0,0,546
0xc3a30,61,FUN_004c3a30,0,1,0,0,61
0xc3a70,168,FUN_004c3a70,0,1,0,0,168
0xc3b20,4164,FUN_004c3b20,0,1,0,0,4164
0xc4b70,504,FUN_004c4b70,0,1,0,0,504
0xc4d70,199,FUN_004c4d70,0,1,0,0,199
0xc4e40,139,FUN_004c4e40,0,1,0,0,139
0xc4ed0,39,FUN_004c4ed0,0,1,0,0,39
0xc4f00,18,FUN_004c4f00,0,1,0,0,18
0xc4f20,53,FUN_004c4f20,0,1,0,0,53
0xc4f60,176,FUN_004c4f60,0,1,0,0,176
0xc5010,184,FUN_004c5010,0,1,0,0,184
0xc50d0,368,FUN_004c50d0,0,1,0,0,368
0xc5240,172,FUN_004c5240,0,1,0,0,172
0xc52f0,316,FUN_004c52f0,0,1,0,0,316
0xc5430,195,FUN_004c5430,0,1,0,0,195
0xc5500,124,FUN_004c5500,0,1,0,0,124
0xc5580,377,FUN_004c5580,0,1,0,0,377
0xc5700,21,FUN_004c5700,0,1,0,0,21
0xc5720,39,FUN_004c5720,0,1,0,0,39
0xc5750,18,FUN_004c5750,0,1,0,0,18
0xc5770,10,FUN_004c5770,0,1,0,0,10
0xc5780,50,FUN_004c5780,0,1,0,0,50
0xc57c0,10,FUN_004c57c0,0,1,0,0,10
0xc57d0,81,FUN_004c57d0,0,1,0,0,81
0xc5830,240,FUN_004c5830,0,1,0,0,240
0xc5920,379,FUN_004c5920,0,1,0,0,379
0xc5aa0,231,FUN_004c5aa0,0,1,0,0,231
0xc5b90,86,FUN_004c5b90,0,1,0,0,86
0xc5bf0,143,FUN_004c5bf0,0,1,0,0,143
0xc5c80,39,FUN_004c5c80,0,1,0,0,39
0xc5cb0,18,FUN_004c5cb0,0,1,0,0,18
0xc5cd0,76,FUN_004c5cd0,0,1,0,0,76
0xc5d20,46,FUN_004c5d20,0,1,0,0,46
0xc5d50,153,FUN_004c5d50,0,1,0,0,153
0xc5df0,235,FUN_004c5df0,0,1,0,0,235
0xc5ee0,70,FUN_004c5ee0,0,1,0,0,70
0xc5f30,340,FUN_004c5f30,0,1,0,0,340
0xc6090,71,FUN_004c6090,0,1,0,0,71
0xc60e0,61,FUN_004c60e0,0,1,0,0,61
0xc6120,41,FUN_004c6120,0,1,0,0,41
0xc6150,54,FUN_004c6150,0,1,0,0,54
0xc6190,303,FUN_004c6190,0,1,0,0,303
0xc62c0,182,FUN_004c62c0,0,1,0,0,182
0xc6380,119,FUN_004c6380,0,1,0,0,119
0xc6400,39,FUN_004c6400,0,1,0,0,39
0xc6430,18,FUN_004c6430,0,1,0,0,18
0xc6450,130,FUN_004c6450,0,1,0,0,130
0xc64e0,238,FUN_004c64e0,0,1,0,0,238
0xc65d0,183,FUN_004c65d0,0,1,0,0,183
0xc6690,205,FUN_004c6690,0,1,0,0,205
0xc6760,39,FUN_004c6760,0,1,0,0,39
0xc6790,18,FUN_004c6790,0,1,0,0,18
0xc67b0,744,FUN_004c67b0,0,1,0,0,744
0xc6aa0,39,FUN_004c6aa0,0,1,0,0,39
0xc6ad0,18,FUN_004c6ad0,0,1,0,0,18
0xc6af0,855,FUN_004c6af0,0,1,0,0,855
0xc6e50,39,FUN_004c6e50,0,1,0,0,39
0xc6e80,18,FUN_004c6e80,0,1,0,0,18
0xc6ea0,15,FUN_004c6ea0,0,1,0,0,15
0xc6eb0,12,FUN_004c6eb0,0,1,0,0,12
0xc6ec0,10,FUN_004c6ec0,0,1,0,0,10
0xc6ed0,19,FUN_004c6ed0,0,1,0,0,19
0xc6ef0,87,FUN_004c6ef0,0,1,0,0,87
0xc6f50,87,FUN_004c6f50,0,1,0,0,87
0xc6fb0,138,FUN_004c6fb0,0,1,0,0,138
0xc7040,129,FUN_004c7040,0,1,0,0,129
0xc70d0,69,FUN_004c70d0,0,1,0,0,69
0xc7120,67,FUN_004c7120,0,1,0,0,67
0xc7170,222,FUN_004c7170,0,1,0,0,222
0xc7250,32,FUN_004c7250,0,1,0,0,32
0xc7270,67,FUN_004c7270,0,1,0,0,67
0xc72c0,41,FUN_004c72c0,0,1,0,0,41
0xc72f0,64,FUN_004c72f0,0,1,0,0,64
0xc7330,92,FUN_004c7330,0,1,0,0,92
0xc7390,11,FUN_004c7390,0,1,0,0,11
0xc73a0,165,FUN_004c73a0,0,1,0,0,165
0xc7450,203,FUN_004c7450,0,1,0,0,203
0xc7520,248,FUN_004c7520,0,1,0,0,248
0xc7620,200,FUN_004c7620,0,1,0,0,200
0xc76f0,52,FUN_004c76f0,0,1,0,0,52
0xc7730,175,FUN_004c7730,0,1,0,0,175
0xc77e0,44,FUN_004c77e0,0,1,0,0,44
0xc7810,44,FUN_004c7810,0,1,0,0,44
0xc7840,32,FUN_004c7840,0,1,0,0,32
0xc7860,42,FUN_004c7860,0,1,0,0,42
0xc7890,93,FUN_004c7890,0,1,0,0,93
0xc78f0,93,FUN_004c78f0,0,1,0,0,93
0xc7950,27,FUN_004c7950,0,1,0,0,27
0xc7970,116,FUN_004c7970,0,1,0,0,116
0xc79f0,116,FUN_004c79f0,0,1,0,0,116
0xc7a70,200,FUN_004c7a70,0,1,0,0,200
0xc7b40,95,FUN_004c7b40,0,1,0,0,95
0xc7ba0,254,FUN_004c7ba0,0,1,0,0,254
0xc7cd0,544,FUN_004c7cd0,0,1,0,0,544
0xc7ef0,129,FUN_004c7ef0,0,1,0,0,129
0xc7f80,171,FUN_004c7f80,0,1,0,0,171
0xc8030,129,FUN_004c8030,0,1,0,0,129
0xc80c0,195,FUN_004c80c0,0,1,0,0,195
0xc8190,23,FUN_004c8190,0,1,0,0,23
0xc81b0,55,FUN_004c81b0,0,1,0,0,55
0xc81f0,53,FUN_004c81f0,0,1,0,0,53
0xc8230,55,FUN_004c8230,0,1,0,0,55
0xc8270,58,FUN_004c8270,0,1,0,0,58
0xc82b0,58,FUN_004c82b0,0,1,0,0,58
0xc82f0,55,FUN_004c82f0,0,1,0,0,55
0xc8330,52,FUN_004c8330,0,1,0,0,52
0xc8370,73,FUN_004c8370,0,1,0,0,73
0xc83c0,47,FUN_004c83c0,0,1,0,0,47
0xc83f0,42,FUN_004c83f0,0,1,0,0,42
0xc8420,43,FUN_004c8420,0,1,0,0,43
0xc8450,167,FUN_004c8450,0,1,0,0,167
0xc8500,448,FUN_004c8500,0,1,0,0,448
0xc86c0,817,FUN_004c86c0,0,1,0,0,817
0xc8a00,129,FUN_004c8a00,0,1,0,0,129
0xc8a90,66,FUN_004c8a90,0,1,0,0,66
0xc8ae0,319,FUN_004c8ae0,0,1,0,0,319
0xc8c20,1340,FUN_004c8c20,0,1,0,0,1340
0xc9160,185,FUN_004c9160,0,1,0,0,185
0xc9220,244,FUN_004c9220,0,1,0,0,244
0xc9320,1038,FUN_004c9320,0,1,0,0,1038
0xc9750,135,FUN_004c9750,0,1,0,0,135
0xc97e0,434,FUN_004c97e0,0,1,0,0,434
0xc99a0,335,FUN_004c99a0,0,1,0,0,335
0xc9b20,308,FUN_004c9b20,0,1,0,0,308
0xc9c60,524,FUN_004c9c60,0,1,0,0,524
0xc9e70,374,FUN_004c9e70,0,1,0,0,374
0xc9ff0,599,FUN_004c9ff0,0,1,0,0,599
0xca250,563,FUN_004ca250,0,1,0,0,563
0xca490,5,FUN_004ca490,0,1,0,0,5
0xca4a0,5,FUN_004ca4a0,0,1,0,0,5
0xca4b0,11,FUN_004ca4b0,0,1,0,0,11
0xca4c0,69,FUN_004ca4c0,0,1,0,0,69
0xca510,64,FUN_004ca510,0,1,0,0,64
0xca550,64,FUN_004ca550,0,1,0,0,64
0xca590,49,FUN_004ca590,0,1,0,0,49
0xca5d0,49,FUN_004ca5d0,0,1,0,0,49
0xca610,49,FUN_004ca610,0,1,0,0,49
0xca650,44,FUN_004ca650,0,1,0,0,44
0xca680,101,FUN_004ca680,0,1,0,0,101
0xca6f0,69,FUN_004ca6f0,0,1,0,0,69
0xca740,69,FUN_004ca740,0,1,0,0,69
0xca790,102,FUN_004ca790,0,1,0,0,102
0xca800,164,FUN_004ca800,0,1,0,0,164
0xca8b0,194,FUN_004ca8b0,0,1,0,0,194
0xca980,601,FUN_004ca980,0,1,0,0,601
0xcabe0,614,FUN_004cabe0,0,1,0,0,614
0xcae50,39,FUN_004cae50,0,1,0,0,39
0xcae80,18,FUN_004cae80,0,1,0,0,18
0xcaea0,111,FUN_004caea0,0,1,0,0,111
0xcaf10,46,FUN_004caf10,0,1,0,0,46
0xcaf40,153,FUN_004caf40,0,1,0,0,153
0xcafe0,70,FUN_004cafe0,0,1,0,0,70
0xcb030,17,FUN_004cb030,0,1,0,0,17
0xcb050,39,FUN_004cb050,0,1,0,0,39
0xcb080,18,FUN_004cb080,0,1,0,0,18
0xcb0a0,72,FUN_004cb0a0,0,1,0,0,72
0xcb0f0,46,FUN_004cb0f0,0,1,0,0,46
0xcb120,168,FUN_004cb120,0,1,0,0,168
0xcb1d0,127,FUN_004cb1d0,0,1,0,0,127
0xcb250,316,FUN_004cb250,0,1,0,0,316
0xcb390,409,FUN_004cb390,0,1,0,0,409
0xcb570,236,FUN_004cb570,0,1,0,0,236
0xcb660,39,FUN_004cb660,0,1,0,0,39
0xcb690,18,FUN_004cb690,0,1,0,0,18
0xcb6b0,862,FUN_004cb6b0,0,1,0,0,862
0xcba10,39,FUN_004cba10,0,1,0,0,39
0xcba40,18,FUN_004cba40,0,1,0,0,18
0xcba60,2594,FUN_004cba60,0,1,0,0,2594
0xcc490,39,FUN_004cc490,0,1,0,0,39
0xcc4c0,18,FUN_004cc4c0,0,1,0,0,18
0xcc4e0,521,FUN_004cc4e0,0,1,0,0,521
0xcc6f0,39,FUN_004cc6f0,0,1,0,0,39
0xcc720,18,FUN_004cc720,0,1,0,0,18
0xcc740,354,FUN_004cc740,0,1,0,0,354
0xcc8b0,58,FUN_004cc8b0,0,1,0,0,58
0xcc8f0,924,FUN_004cc8f0,0,1,0,0,924
0xccc90,60,FUN_004ccc90,0,1,0,0,60
0xcccd0,112,FUN_004cccd0,0,1,0,0,112
0xccd40,99,FUN_004ccd40,0,1,0,0,99
0xccdb0,98,FUN_004ccdb0,0,1,0,0,98
0xcce20,119,FUN_004cce20,0,1,0,0,119
0xccea0,107,FUN_004ccea0,0,1,0,0,107
0xccf10,18,FUN_004ccf10,0,1,0,0,18
0xccf30,18,FUN_004ccf30,0,1,0,0,18
0xccf50,17,FUN_004ccf50,0,1,0,0,17
0xccf70,44,FUN_004ccf70,0,1,0,0,44
0xccfa0,81,FUN_004ccfa0,0,1,0,0,81
0xcd000,39,FUN_004cd000,0,1,0,0,39
0xcd030,18,FUN_004cd030,0,1,0,0,18
0xcd050,44,FUN_004cd050,0,1,0,0,44
0xcd080,15,FUN_004cd080,0,1,0,0,15
0xcd090,97,FUN_004cd090,0,1,0,0,97
0xcd100,18,FUN_004cd100,0,1,0,0,18
0xcd120,70,FUN_004cd120,0,1,0,0,70
0xcd170,15,FUN_004cd170,0,1,0,0,15
0xcd180,97,FUN_004cd180,0,1,0,0,97
0xcd1f0,18,FUN_004cd1f0,0,1,0,0,18
0xcd210,70,FUN_004cd210,0,1,0,0,70
0xcd260,307,FUN_004cd260,0,1,0,0,307
0xcd3a0,7,FUN_004cd3a0,0,1,0,0,7
0xcd3b0,54,FUN_004cd3b0,0,1,0,0,54
0xcd3f0,153,FUN_004cd3f0,0,1,0,0,153
0xcd490,306,FUN_004cd490,0,1,0,0,306
0xcd5d0,173,FUN_004cd5d0,0,1,0,0,173
0xcd680,967,FUN_004cd680,0,1,0,0,967
0xcda50,44,FUN_004cda50,0,1,0,0,44
0xcda80,81,FUN_004cda80,0,1,0,0,81
0xcdae0,39,FUN_004cdae0,0,1,0,0,39
0xcdb10,18,FUN_004cdb10,0,1,0,0,18
0xcdb30,87,FUN_004cdb30,0,1,0,0,87
0xcdb90,103,FUN_004cdb90,0,1,0,0,103
0xcdc00,91,FUN_004cdc00,0,1,0,0,91
0xcdc60,140,FUN_004cdc60,0,1,0,0,140
0xcdcf0,121,FUN_004cdcf0,0,1,0,0,121
0xcdd70,28,FUN_004cdd70,0,1,0,0,28
0xcdd90,36,FUN_004cdd90,0,1,0,0,36
0xcddc0,44,FUN_004cddc0,0,1,0,0,44
0xcddf0,459,FUN_004cddf0,0,1,0,0,459
0xcdfc0,11,FUN_004cdfc0,0,1,0,0,11
0xcdfd0,109,FUN_004cdfd0,0,1,0,0,109
0xce040,39,FUN_004ce040,0,1,0,0,39
0xce070,18,FUN_004ce070,0,1,0,0,18
0xce090,241,FUN_004ce090,0,1,0,0,241
0xce190,46,FUN_004ce190,0,1,0,0,46
0xce1c0,51,FUN_004ce1c0,0,1,0,0,51
0xce200,39,FUN_004ce200,0,1,0,0,39
0xce230,18,FUN_004ce230,0,1,0,0,18
0xce250,439,FUN_004ce250,0,1,0,0,439
0xce460,46,FUN_004ce460,0,1,0,0,46
0xce490,139,FUN_004ce490,0,1,0,0,139
0xce520,189,FUN_004ce520,0,1,0,0,189
0xce5e0,46,FUN_004ce5e0,0,1,0,0,46
0xce610,61,FUN_004ce610,0,1,0,0,61
0xce650,39,FUN_004ce650,0,1,0,0,39
0xce680,18,FUN_004ce680,0,1,0,0,18
0xce6a0,93,FUN_004ce6a0,0,1,0,0,93
0xce700,46,FUN_004ce700,0,1,0,0,46
0xce730,261,FUN_004ce730,0,1,0,0,261
0xce840,1052,FUN_004ce840,0,1,0,0,1052
0xcec60,497,FUN_004cec60,0,1,0,0,497
0xcee60,1140,FUN_004cee60,0,1,0,0,1140
0xcf2f0,21,FUN_004cf2f0,0,1,0,0,21
0xcf310,1358,FUN_004cf310,0,1,0,0,1358
0xcf860,1266,FUN_004cf860,0,1,0,0,1266
0xcfd60,39,FUN_004cfd60,0,1,0,0,39
0xcfd90,18,FUN_004cfd90,0,1,0,0,18
0xcfdb0,84,FUN_004cfdb0,0,1,0,0,84
0xcfe10,46,FUN_004cfe10,0,1,0,0,46
0xcfe40,251,FUN_004cfe40,0,1,0,0,251
0xcff40,760,FUN_004cff40,0,1,0,0,760
0xd0240,313,FUN_004d0240,0,1,0,0,313
0xd0380,1047,FUN_004d0380,0,1,0,0,1047
0xd07b0,284,FUN_004d07b0,0,1,0,0,284
0xd08d0,1423,FUN_004d08d0,0,1,0,0,1423
0xd0e60,166,FUN_004d0e60,0,1,0,0,166
0xd0f10,150,FUN_004d0f10,0,1,0,0,150
0xd0fb0,3170,FUN_004d0fb0,0,1,0,0,3170
0xd1c70,39,FUN_004d1c70,0,1,0,0,39
0xd1ca0,18,FUN_004d1ca0,0,1,0,0,18
0xd1cc0,86,FUN_004d1cc0,0,1,0,0,86
0xd1d20,46,FUN_004d1d20,0,1,0,0,46
0xd1d50,428,FUN_004d1d50,0,1,0,0,428
0xd1f00,91,FUN_004d1f00,0,1,0,0,91
0xd1f60,821,FUN_004d1f60,0,1,0,0,821
0xd22a0,2693,FUN_004d22a0,0,1,0,0,2693
0xd2dc0,595,FUN_004d2dc0,0,1,0,0,595
0xd3020,666,FUN_004d3020,0,1,0,0,666
0xd32c0,39,FUN_004d32c0,0,1,0,0,39
0xd32f0,18,FUN_004d32f0,0,1,0,0,18
0xd3310,43,FUN_004d3310,0,1,0,0,43
0xd3340,63,FUN_004d3340,0,1,0,0,63
0xd3380,119,FUN_004d3380,0,1,0,0,119
0xd3400,25,FUN_004d3400,0,1,0,0,25
0xd3420,19,FUN_004d3420,0,1,0,0,19
0xd3440,46,FUN_004d3440,0,1,0,0,46
0xd3470,28,FUN_004d3470,0,1,0,0,28
0xd3490,39,FUN_004d3490,0,1,0,0,39
0xd34c0,18,FUN_004d34c0,0,1,0,0,18
0xd34e0,99,FUN_004d34e0,0,1,0,0,99
0xd3550,46,FUN_004d3550,0,1,0,0,46
0xd3580,182,FUN_004d3580,0,1,0,0,182
0xd3640,199,FUN_004d3640,0,1,0,0,199
0xd3710,277,FUN_004d3710,0,1,0,0,277
0xd3830,91,FUN_004d3830,0,1,0,0,91
0xd3890,1240,FUN_004d3890,0,1,0,0,1240
0xd3d70,233,FUN_004d3d70,0,1,0,0,233
0xd3e60,183,FUN_004d3e60,0,1,0,0,183
0xd3f20,145,FUN_004d3f20,0,1,0,0,145
0xd3fc0,39,FUN_004d3fc0,0,1,0,0,39
0xd3ff0,18,FUN_004d3ff0,0,1,0,0,18
0xd4010,139,FUN_004d4010,0,1,0,0,139
0xd40a0,125,FUN_004d40a0,0,1,0,0,125
0xd4120,20,FUN_004d4120,0,1,0,0,20
0xd4140,35,FUN_004d4140,0,1,0,0,35
0xd4170,11,FUN_004d4170,0,1,0,0,11
0xd4180,861,FUN_004d4180,0,1,0,0,861
0xd4540,126,FUN_004d4540,0,1,0,0,126
0xd45c0,39,FUN_004d45c0,0,1,0,0,39
0xd45f0,18,FUN_004d45f0,0,1,0,0,18
0xd4610,486,FUN_004d4610,0,1,0,0,486
0xd4800,8,FUN_004d4800,0,1,0,0,8
0xd4810,39,FUN_004d4810,0,1,0,0,39
0xd4840,18,FUN_004d4840,0,1,0,0,18
0xd4860,61,FUN_004d4860,0,1,0,0,61
0xd48a0,65,FUN_004d48a0,0,1,0,0,65
0xd48f0,20,FUN_004d48f0,0,1,0,0,20
0xd4910,39,FUN_004d4910,0,1,0,0,39
0xd4940,18,FUN_004d4940,0,1,0,0,18
0xd4960,2235,FUN_004d4960,0,1,0,0,2235
0xd5220,39,FUN_004d5220,0,1,0,0,39
0xd5250,18,FUN_004d5250,0,1,0,0,18
0xd5270,1929,FUN_004d5270,0,1,0,0,1929
0xd5a00,39,FUN_004d5a00,0,1,0,0,39
0xd5a30,18,FUN_004d5a30,0,1,0,0,18
0xd5a50,1667,FUN_004d5a50,0,1,0,0,1667
0xd60e0,39,FUN_004d60e0,0,1,0,0,39
0xd6110,18,FUN_004d6110,0,1,0,0,18
0xd6130,815,FUN_004d6130,0,1,0,0,815
0xd6460,39,FUN_004d6460,0,1,0,0,39
0xd6490,18,FUN_004d6490,0,1,0,0,18
0xd64b0,963,FUN_004d64b0,0,1,0,0,963
0xd6880,39,FUN_004d6880,0,1,0,0,39
0xd68b0,18,FUN_004d68b0,0,1,0,0,18
0xd68c2,11,FUN_004d68c2,0,1,0,0,11
0xd68d0,7,FUN_004d68d0,0,1,0,0,7
0xd68e0,224,FUN_004d68e0,0,1,0,0,224
0xd69c0,123,_strlen,0,1,0,0,123
0xd6a3b,14,operator_new,0,1,0,0,14
0xd6a49,45,FUN_004d6a49,0,1,0,0,45
0xd6a7d,7,FUN_004d6a7d,0,1,0,0,7
0xd6a84,7,FUN_004d6a84,0,1,0,0,7
0xd6a8b,7,FUN_004d6a8b,0,1,0,0,7
0xd6a92,79,FUN_004d6a92,0,1,0,0,79
0xd6ae1,54,FUN_004d6ae1,0,1,0,0,54
0xd6b31,84,FUN_004d6b31,0,1,0,0,84
0xd6b85,37,FUN_004d6b85,0,1,0,0,37
0xd6baa,182,FUN_004d6baa,0,1,0,0,182
0xd6c60,114,FUN_004d6c60,0,2,3,3,117
0xd6cd5,123,FUN_004d6cd5,0,1,0,0,123
0xd6d50,32,__global_unwind2,0,1,0,0,32
0xd6d92,104,__local_unwind2,0,1,0,0,104
0xd6dfa,35,__abnormal_termination,0,1,0,0,35
0xd6e1d,9,__NLG_Notify1,0,1,0,0,9
0xd6e26,24,FUN_004d6e26,0,1,0,0,24
0xd6e3e,82,FUN_004d6e3e,0,1,0,0,82
0xd6e90,23,FUN_004d6e90,0,1,0,0,23
0xd6ea8,56,FUN_004d6ea8,0,1,0,0,56
0xd6ef0,39,__ftol,0,1,0,0,39
0xd6f20,88,_memset,0,1,0,0,88
0xd6f80,111,FUN_004d6f80,0,1,0,0,111
0xd6fef,204,FUN_004d6fef,0,1,0,0,204
0xd70bb,11,FUN_004d70bb,0,1,0,0,11
0xd70d0,664,FUN_004d70d0,0,21,35,157,821
0xd7410,20,FUN_004d7410,0,1,0,0,20
0xd7424,9,FUN_004d7424,0,1,0,0,9
0xd742d,157,FUN_004d742d,0,1,0,0,157
0xd74ca,126,FUN_004d74ca,0,1,0,0,126
0xd7548,18,FUN_004d7548,0,1,0,0,18
0xd7590,20,FUN_004d7590,0,1,0,0,20
0xd75a4,9,FUN_004d75a4,0,1,0,0,9
0xd75ad,125,FUN_004d75ad,0,2,5,5,130
0xd7630,664,FUN_004d7630,0,21,35,157,821
0xd7965,308,FUN_004d7965,0,1,0,0,308
0xd7aa0,254,_strncpy,0,1,0,0,254
0xd7b9e,45,FUN_004d7b9e,0,1,0,0,45
0xd7bcb,17,FUN_004d7bcb,0,1,0,0,17
0xd7bdc,17,__exit,0,1,0,0,17
0xd7c0b,163,FUN_004d7c0b,0,1,0,0,163
0xd7cb0,9,FUN_004d7cb0,0,1,0,0,9
0xd7cb9,9,FUN_004d7cb9,0,1,0,0,9
0xd7cc2,26,FUN_004d7cc2,0,1,0,0,26
0xd7ce0,129,_strcmp,0,3,2,3,132
0xd7d64,215,FUN_004d7d64,0,3,9,18,233
0xd7dce,9,FUN_004d7dce,0,1,0,0,9
0xd7e26,9,FUN_004d7e26,0,1,0,0,9
0xd7e4d,80,FUN_004d7e4d,0,1,0,0,80
0xd7e9d,115,FUN_004d7e9d,0,1,0,0,115
0xd7f10,9,FUN_004d7f10,0,1,0,0,9
0xd7f19,9,FUN_004d7f19,0,1,0,0,9
0xd7f22,13,FUN_004d7f22,0,1,0,0,13
0xd7f2f,34,_rand,0,1,0,0,34
0xd7f60,56,_strncmp,0,1,0,0,56
0xd7fa0,172,_memcmp,0,1,0,0,172
0xd8050,25,FUN_004d8050,0,1,0,0,25
0xd8069,9,FUN_004d8069,0,1,0,0,9
0xd8072,78,FUN_004d8072,0,3,104,143,221
0xd826d,139,FUN_004d826d,0,1,0,0,139
0xd82f8,11,FUN_004d82f8,0,1,0,0,11
0xd83c0,10,FUN_004d83c0,0,1,0,0,10
0xd83e0,20,FUN_004d83e0,0,1,0,0,20
0xd83f4,9,FUN_004d83f4,0,1,0,0,9
0xd83fd,145,FUN_004d83fd,0,1,0,0,145
0xd8490,20,FUN_004d8490,0,1,0,0,20
0xd84a4,9,FUN_004d84a4,0,1,0,0,9
0xd84ad,158,FUN_004d84ad,0,2,15216,15216,
0xd853e,253,entry,0,1,0,0,253
0xd8646,34,__amsg_exit,0,1,0,0,34
0xd866b,35,FUN_004d866b,0,1,0,0,35
0xd8690,208,FUN_004d8690,0,1,0,0,208
0xd8760,101,FUN_004d8760,0,1,0,0,101
0xd87c5,395,FUN_004d87c5,0,1,0,0,395
0xd8950,101,FUN_004d8950,0,1,0,0,101
0xd89b5,473,FUN_004d89b5,0,1,0,0,473
0xd8b8e,93,FUN_004d8b8e,0,1,0,0,93
0xd8beb,131,FUN_004d8beb,0,1,0,0,131
0xd8c6e,23,FUN_004d8c6e,0,1,0,0,23
0xd8c85,719,FUN_004d8c85,0,1,0,0,719
0xd8f60,257,FUN_004d8f60,0,1,0,0,257
0xd906a,18,_malloc,0,1,0,0,18
0xd907c,44,__nh_malloc,0,1,0,0,44
0xd90a8,231,FUN_004d90a8,0,3,12,21,252
0xd910f,9,FUN_004d910f,0,1,0,0,9
0xd916e,9,FUN_004d916e,0,1,0,0,9
0xd91a4,49,FUN_004d91a4,0,1,0,0,49
0xd91d5,76,__fclose_lk,0,1,0,0,76
0xd9221,47,FUN_004d9221,0,1,0,0,47
0xd9250,232,FUN_004d9250,0,1,0,0,232
0xd9338,49,FUN_004d9338,0,1,0,0,49
0xd9369,19,FUN_004d9369,0,1,0,0,19
0xd937c,101,FUN_004d937c,0,1,0,0,101
0xd93e1,115,FUN_004d93e1,0,1,0,0,115
0xd9454,134,FUN_004d9454,0,1,0,0,134
0xd94da,78,FUN_004d94da,0,1,0,0,78
0xd9528,34,FUN_004d9528,0,1,0,0,34
0xd954a,353,FUN_004d954a,0,1,0,0,353
0xd96ab,44,FUN_004d96ab,0,1,0,0,44
0xd96d7,141,FUN_004d96d7,0,1,0,0,141
0xd9764,59,FUN_004d9764,0,1,0,0,59
0xd979f,16,FUN_004d979f,0,1,0,0,16
0xd97af,49,FUN_004d97af,0,1,0,0,49
0xd97e0,11,FUN_004d97e0,0,1,0,0,11
0xd97eb,47,FUN_004d97eb,0,1,0,0,47
0xd981a,46,FUN_004d981a,0,1,0,0,46
0xd9848,92,FUN_004d9848,0,1,0,0,92
0xd98ad,164,FUN_004d98ad,0,1,0,0,164
0xd9951,41,FUN_004d9951,0,1,0,0,41
0xd997a,110,FUN_004d997a,0,1,0,0,110
0xd99e8,139,FUN_004d99e8,0,1,0,0,139
0xd9a73,42,FUN_004d9a73,0,1,0,0,42
0xd9ab0,47,FUN_004d9ab0,0,1,0,0,47
0xd9adf,155,FUN_004d9adf,0,1,0,0,155
0xd9b7a,435,FUN_004d9b7a,0,1,0,0,435
0xd9d2d,170,FUN_004d9d2d,0,1,0,0,170
0xd9dd7,93,FUN_004d9dd7,0,1,0,0,93
0xd9e34,132,FUN_004d9e34,0,2,26,26,158
0xd9ee8,123,FUN_004d9ee8,0,1,0,0,123
0xd9f63,165,FUN_004d9f63,0,1,0,0,165
0xda030,78,FUN_004da030,0,1,0,0,78
