rva,name,unit,size,kind
0x1134f4,??_C@_09HMPO@a?5pack?5of?$AA@,_const,0x0,data
0x113500,??_C@_04OMOL@Lots?$AA@,_const,0x0,data
0x113508,??_C@_07FIKA@Lots?5of?$AA@,_const,0x0,data
0x113510,??_C@_07IKBE@lots?5of?$AA@,_const,0x0,data
0x113518,??_C@_05LGBJ@Horde?$AA@,_const,0x0,data
0x113520,??_C@_0L@DJJF@A?5Horde?5of?$AA@,_const,0x0,data
0x11352c,??_C@_0L@MEAO@a?5horde?5of?$AA@,_const,0x0,data
0x113538,??_C@_06HPCP@Throng?$AA@,_const,0x0,data
0x113540,??_C@_0M@DCFO@A?5Throng?5of?$AA@,_const,0x0,data
0x11354c,??_C@_0M@CKKD@a?5throng?5of?$AA@,_const,0x0,data
0x113558,??_C@_05LEAH@Swarm?$AA@,_const,0x0,data
0x113560,??_C@_0L@LDHE@A?5Swarm?5of?$AA@,_const,0x0,data
0x11356c,??_C@_0L@EOOP@a?5swarm?5of?$AA@,_const,0x0,data
0x113578,??_C@_06PMJB@Zounds?$AA@,_const,0x0,data
0x113580,??_C@_09IKE@Zounds?4?4?4?$AA@,_const,0x0,data
0x11358c,??_C@_09HABE@zounds?5of?$AA@,_const,0x0,data
0x113598,??_C@_06EIHP@Legion?$AA@,_const,0x0,data
0x1135a0,??_C@_0M@ICMD@A?5Legion?5of?$AA@,_const,0x0,data
0x1135ac,??_C@_0M@JKDO@a?5legion?5of?$AA@,_const,0x0,data
0x1135b8,??_C@_0BI@DIMI@The?5truth?5is?5out?5there?4?$AA@,_const,0x0,data
0x1135d0,??_C@_0BL@GAM@The?5dark?5side?5is?5stronger?4?$AA@,_const,0x0,data
0x1135ec,??_C@_0BO@MNEH@The?5end?5of?5the?5world?5is?5near?4?$AA@,_const,0x0,data
0x11360c,??_C@_0EE@OJIF@The?5bones?5of?5Lord?5Slayer?5are?5bur@,_const,0x0,data
0x113650,??_C@_0P@HCII@He?8s?5innocent?4?$AA@,_const,0x0,data
0x113660,??_C@_0DK@NKHJ@A?5Black?5Dragon?5will?5take?5out?5a?5T@,_const,0x0,data
0x11369c,??_C@_0EJ@IFDM@He?5told?5her?5?$CCYada?5yada?5yada?$CC?4?4?4?5@,_const,0x0,data
0x1136e8,??_C@_0CH@IPJJ@There?5once?5was?5a?5man?5from?5Nantuc@,_const,0x0,data
0x113710,??_C@_0O@HCIC@See?5Rock?5City?$AA@,_const,0x0,data
0x113720,??_C@_0BE@OOHG@This?5space?5for?5rent?$AA@,_const,0x0,data
0x113734,??_C@_0BD@JEKE@Next?5sign?550?5miles?$AA@,_const,0x0,data
0x113748,??_C@_0M@LIKN@Burma?5shave?$AA@,_const,0x0,data
0x113754,??_C@_0BB@GPCJ@Dwarven?5alliance?$AA@,_const,0x0,data
0x113768,??_C@_0BA@PBJA@Sorceress?5guild?$AA@,_const,0x0,data
0x113778,??_C@_0BE@HPJH@Roland?5strengthened?$AA@,_const,0x0,data
0x11378c,??_C@_0BC@MELO@Carry?5over?5forces?$AA@,_const,0x0,data
0x1137a0,??_C@_0BC@OOAA@Corlagon?5defeated?$AA@,_const,0x0,data
0x1137b4,??_C@_0P@IDKN@Ultimate?5crown?$AA@,_const,0x0,data
0x1137c4,??_C@_0BC@NKPD@Necromancer?5guild?$AA@,_const,0x0,data
0x1137d8,??_C@_09BHKE@DwarfBane?$AA@,_const,0x0,data
0x1137e4,??_C@_0O@HJEF@Ogre?5alliance?$AA@,_const,0x0,data
0x1137f4,??_C@_0BA@JDMK@Dragon?5alliance?$AA@,_const,0x0,data
0x113804,??_C@_0P@IDKN@Ultimate?5crown?$AA@,_const,0x0,data
0x113814,??_C@_0BC@MELO@Carry?5over?5forces?$AA@,_const,0x0,data
0x113828,??_C@_0O@GMLM@Force?5of?5Arms?$AA@,_const,0x0,data
0x113838,??_C@_0L@GNOP@Annexation?$AA@,_const,0x0,data
0x113844,??_C@_0BB@DLC@Save?5the?5Dwarves?$AA@,_const,0x0,data
0x113858,??_C@_0O@MMIB@Carator?5Mines?$AA@,_const,0x0,data
0x113868,??_C@_0O@IFBB@Turning?5Point?$AA@,_const,0x0,data
0x113878,??_C@_08PIJE@Defender?$AA@,_const,0x0,data
0x113884,??_C@_0N@IBAG@The?5Gauntlet?$AA@,_const,0x0,data
0x113894,??_C@_09GOIC@The?5Crown?$AA@,_const,0x0,data
0x1138a0,??_C@_0BD@FCGF@Corlagon?8s?5Defense?$AA@,_const,0x0,data
0x1138b4,??_C@_0O@EMDM@Final?5Justice?$AA@,_const,0x0,data
0x1138c4,const_001138c4,_const,0x0,data
0x1138c8,??_C@_08HIDD@Betrayal?$AA@,_const,0x0,data
0x1138d4,??_C@_0M@INNO@First?5Blood?$AA@,_const,0x0,data
0x1138e0,??_C@_0P@MLFN@Barbarian?5Wars?$AA@,_const,0x0,data
0x1138f0,??_C@_0N@FIIP@Necromancers?$AA@,_const,0x0,data
0x113900,??_C@_0BB@GCDH@Slay?5the?5Dwarves?$AA@,_const,0x0,data
0x113914,??_C@_0O@IFBB@Turning?5Point?$AA@,_const,0x0,data
0x113924,??_C@_09FOLO@Rebellion?$AA@,_const,0x0,data
0x113930,??_C@_0O@DBJD@Dragon?5Master?$AA@,_const,0x0,data
0x113940,??_C@_0O@LHKE@Country?5Lords?$AA@,_const,0x0,data
0x113950,??_C@_09GOIC@The?5Crown?$AA@,_const,0x0,data
0x11395c,??_C@_0O@KENN@Greater?5Glory?$AA@,_const,0x0,data
0x11396c,??_C@_0L@GNOD@Apocalypse?$AA@,_const,0x0,data
0x113978,??_C@_08HIDD@Betrayal?$AA@,_const,0x0,data
0x113984,??_C@_0BBJ@JLFN@Roland?5needs?5you?5to?5defeat?5the?5l@,_const,0x0,data
0x113aa0,??_C@_0LA@NFBF@The?5local?5lords?5refuse?5to?5swear?5@,_const,0x0,data
0x113b50,??_C@_0MH@MELJ@Your?5task?5is?5to?5defend?5the?5Dwarv@,_const,0x0,data
0x113c18,??_C@_0II@DLHI@You?5will?5face?5four?5allied?5enemie@,_const,0x0,data
0x113ca0,??_C@_0JO@KOFM@Your?5enemies?5are?5allied?5against?5@,_const,0x0,data
0x113d40,??_C@_0BAF@EEJ@The?5Sorceress?8?5guild?5of?5Noraston@,_const,0x0,data
0x113e48,??_C@_0BBA@KCKF@Gather?5as?5large?5an?5army?5as?5possi@,_const,0x0,data
0x113f58,??_C@_0GE@EJID@Find?5the?5Crown?5before?5Archibald?8@,_const,0x0,data
0x113fbc,??_C@_0BAO@GD@Three?5allied?5enemies?5stand?5befor@,_const,0x0,data
0x1140cc,??_C@_0IO@JGIB@This?5is?5the?5final?5battle?4?5?5Both?5@,_const,0x0,data
0x11415c,const_0011415c,_const,0x0,data
0x114160,??_C@_0JN@JLBD@Switching?5sides?5leaves?5you?5with?5@,_const,0x0,data
0x114200,??_C@_0BBE@OIFP@King?5Archibald?5requires?5you?5to?5d@,_const,0x0,data
0x114314,??_C@_0BBH@NPMP@You?5must?5unify?5the?5barbarian?5tri@,_const,0x0,data
0x11442c,??_C@_0BAO@EOGF@Do?9gooder?5wizards?5have?5taken?5the@,_const,0x0,data
0x11453c,??_C@_0BBA@BBIO@The?5Dwarves?5need?5conquering?5befo@,_const,0x0,data
0x11464c,??_C@_0JO@KOFM@Your?5enemies?5are?5allied?5against?5@,_const,0x0,data
0x1146ec,??_C@_0LJ@NMHP@You?5must?5put?5down?5a?5peasant?5revo@,_const,0x0,data
0x1147a8,??_C@_0KE@CKPL@There?5are?5two?5enemies?5allied?5aga@,_const,0x0,data
0x11484c,??_C@_0BAG@HFOC@Your?5orders?5are?5to?5conquer?5the?5c@,_const,0x0,data
0x114954,??_C@_0HA@FPBG@Find?5the?5Crown?5before?5Roland?8s?5h@,_const,0x0,data
0x1149c4,??_C@_0BAI@INA@Gather?5as?5large?5an?5army?5as?5possi@,_const,0x0,data
0x114acc,??_C@_0LL@DIFN@This?5is?5the?5final?5battle?4?5?5Both?5@,_const,0x0,data
0x114b88,??_C@_0JN@JLBD@Switching?5sides?5leaves?5you?5with?5@,_const,0x0,data
0x114c28,??_C@_0HA@PNOB@?6?6?6?6?6?6?6?6?6?6?6?6?6?6?$CFs?6Heroes?5II?5requi@,_const,0x0,data
0x114c98,??_C@_06BILL@Normal?$AA@,_const,0x0,data
0x114ca0,??_C@_0L@KPNC@Interlaced?$AA@,_const,0x0,data
0x114cac,??_C@_0BG@IFK@?$HLOK?$HN?6?6Exit?5this?5menu?4?$AA@,_const,0x0,data
0x114cc4,??_C@_0JD@FICG@?$HLMusic?$HN?6?6Toggle?5ambient?5music?5le@,_const,0x0,data
0x114d58,??_C@_0CL@CBCC@?$HLEffects?$HN?6?6Toggle?5foreground?5sou@,_const,0x0,data
0x114d84,??_C@_0EI@DLGK@?$HLSpeed?$HN?6?6Change?5the?5speed?5at?5whi@,_const,0x0,data
0x114dcc,??_C@_0BKB@FEAK@?$HLMusic?5Type?$HN?6?6Change?5the?5type?5of@,_const,0x0,data
0x114f70,??_C@_0OG@DGN@?$HLShow?5Path?$HN?6?6Toggle?5?8Show?5Path?8?5@,_const,0x0,data
0x115058,??_C@_0GO@BAOB@?$HLEnemy?5Speed?$HN?6?6Sets?5the?5speed?5th@,_const,0x0,data
0x1150c8,??_C@_0LP@NKHK@?$HLInterface?$HN?6?6Sets?5what?5type?5of?5i@,_const,0x0,data
0x115188,??_C@_0KK@PJFH@?$HLVideo?$HN?6?6Determines?5if?5the?5video@,_const,0x0,data
0x115234,??_C@_0IG@LLND@?$HLMouse?5Cursor?$HN?6?6Toggle?5color?5cur@,_const,0x0,data
0x1152bc,??_C@_04GLHP@aqua?$AA@,_const,0x0,data
0x1152c4,??_C@_04FEG@blue?$AA@,_const,0x0,data
0x1152cc,??_C@_05GNLM@brown?$AA@,_const,0x0,data
0x1152d4,??_C@_04CAKH@gold?$AA@,_const,0x0,data
0x1152dc,??_C@_05DOGI@green?$AA@,_const,0x0,data
0x1152e4,??_C@_06FPOM@orange?$AA@,_const,0x0,data
0x1152ec,??_C@_06MJKB@purple?$AA@,_const,0x0,data
0x1152f4,??_C@_03CMLD@red?$AA@,_const,0x0,data
0x1152f8,??_C@_0BC@DFAB@Alchemist?8s?5Tower?$AA@,_const,0x0,data
0x11530c,??_C@_05HFOL@Arena?$AA@,_const,0x0,data
0x115314,??_C@_0BA@LFAO@Hut?5of?5the?5Magi?$AA@,_const,0x0,data
0x115324,??_C@_0BA@KMFA@Eye?5of?5the?5Magi?$AA@,_const,0x0,data
0x115334,??_C@_07HLDF@Stables?$AA@,_const,0x0,data
0x11533c,??_C@_07GFJL@Mermaid?$AA@,_const,0x0,data
0x115344,??_C@_06NO@Sirens?$AA@,_const,0x0,data
0x11534c,??_C@_0O@FJIO@Barrow?5Mounds?$AA@,_const,0x0,data
0x11535c,??_C@_0BG@FNOM@Earth?5Summoning?5Altar?$AA@,_const,0x0,data
0x115374,??_C@_0BE@MHKP@Air?5Summoning?5Altar?$AA@,_const,0x0,data
0x115388,??_C@_0BF@MCDJ@Fire?5Summoning?5Altar?$AA@,_const,0x0,data
0x1153a0,??_C@_0BG@DMMP@Water?5Summoning?5Altar?$AA@,_const,0x0,data
0x1153b8,??_C@_0BD@JLKJ@Build?5improvement?3?$AA@,_const,0x0,data
0x1153cc,??_C@_05PDDA@Speed?$AA@,_const,0x0,data
0x1153d4,??_C@_0N@OLCP@Monster?5Info?$AA@,_const,0x0,data
0x1153e4,??_C@_0BK@PPAD@Auto?5Combat?6Spell?5Casting?$AA@,_const,0x0,data
0x115400,??_C@_04GNHG@Grid?$AA@,_const,0x0,data
0x115408,??_C@_0O@EKJB@Shadow?6Cursor?$AA@,_const,0x0,data
0x115418,??_C@_0BA@LODF@Shadow?6Movement?$AA@,_const,0x0,data
0x115428,??_C@_05PHIM@Music?$AA@,_const,0x0,data
0x115430,??_C@_07MMMD@Effects?$AA@,_const,0x0,data
0x115438,??_C@_0L@EHAO@Music?5Type?$AA@,_const,0x0,data
0x115444,??_C@_05PDDA@Speed?$AA@,_const,0x0,data
0x11544c,??_C@_09GHKP@Show?5Path?$AA@,_const,0x0,data
0x115458,??_C@_0M@BHP@Enemy?5Speed?$AA@,_const,0x0,data
0x115464,??_C@_09MOFL@Interface?$AA@,_const,0x0,data
0x115470,??_C@_05HAHE@Video?$AA@,_const,0x0,data
0x115478,??_C@_0N@BNEP@Mouse?5Cursor?$AA@,_const,0x0,data
0x115488,??_C@_0N@OLCD@Attack?5Skill?$AA@,_const,0x0,data
0x115498,??_C@_0O@LNJA@Defense?5Skill?$AA@,_const,0x0,data
0x1154a8,??_C@_0M@PHIK@Spell?5Power?$AA@,_const,0x0,data
0x1154b4,??_C@_09DJHA@Knowledge?$AA@,_const,0x0,data
0x1154c0,??_C@_0BB@JCPA@Game?5Difficulty?3?$AA@,_const,0x0,data
0x1154d4,??_C@_04PPCI@Easy?$AA@,_const,0x0,data
0x1154dc,??_C@_06BILL@Normal?$AA@,_const,0x0,data
0x1154e4,??_C@_04IOAL@Hard?$AA@,_const,0x0,data
0x1154ec,??_C@_06BPHK@Expert?$AA@,_const,0x0,data
0x1154f4,??_C@_0L@GHPM@Impossible?$AA@,_const,0x0,data
0x115500,??_C@_0L@MIJF@Opponents?3?$AA@,_const,0x0,data
0x11550c,??_C@_06EFLE@Class?3?$AA@,_const,0x0,data
0x115514,??_C@_0O@ONGC@Gold?5Per?5Day?3?$AA@,_const,0x0,data
0x115524,??_C@_0BC@NKKH@Build?5a?5new?5ship?3?$AA@,_const,0x0,data
0x115538,??_C@_0P@HHNN@Resource?5cost?3?$AA@,_const,0x0,data
0x115548,??_C@_03OLAE@1st?$AA@,_const,0x0,data
0x11554c,??_C@_03CHLC@2nd?$AA@,_const,0x0,data
0x115550,??_C@_03PAPD@3rd?$AA@,_const,0x0,data
0x115554,??_C@_03MHIJ@4th?$AA@,_const,0x0,data
0x115558,??_C@_03JFJP@5th?$AA@,_const,0x0,data
0x11555c,??_C@_03GDKE@6th?$AA@,_const,0x0,data
0x115560,??_C@_0BB@PLJJ@Number?5of?5Towns?3?$AA@,_const,0x0,data
0x115574,??_C@_0BD@LKKC@Number?5of?5Castles?3?$AA@,_const,0x0,data
0x115588,??_C@_0BC@MBLJ@Number?5of?5Heroes?3?$AA@,_const,0x0,data
0x11559c,??_C@_0BC@CBAP@Gold?5in?5Treasury?3?$AA@,_const,0x0,data
0x1155b0,??_C@_0M@PPOH@Wood?5?$CG?5Ore?3?$AA@,_const,0x0,data
0x1155bc,??_C@_0BF@ECFJ@Gems?0?5Cr?0?5Slf?5?$CG?5Mer?3?$AA@,_const,0x0,data
0x1155d4,??_C@_0BA@PEMB@Obelisks?5Found?3?$AA@,_const,0x0,data
0x1155e4,??_C@_0L@GCED@Artifacts?3?$AA@,_const,0x0,data
0x1155f0,??_C@_0BF@GKAI@Total?5Army?5Strength?3?$AA@,_const,0x0,data
0x115608,??_C@_07LEJD@Income?3?$AA@,_const,0x0,data
0x115610,??_C@_0L@GOCC@Best?5Hero?3?$AA@,_const,0x0,data
0x11561c,??_C@_0BB@JHCK@Best?5Hero?5Stats?3?$AA@,_const,0x0,data
0x115630,??_C@_0N@MBFK@Personality?3?$AA@,_const,0x0,data
0x115640,??_C@_0O@CJMA@Best?5Monster?3?$AA@,_const,0x0,data
0x115650,??_C@_0CA@MAJG@Thieves?8?5Guild?3?5Player?5Rankings?$AA@,_const,0x0,data
0x115670,??_C@_0CP@CEOK@The?5above?5spells?5have?5been?5added@,_const,0x0,data
0x1156a0,??_C@_07DFMH@Attack?3?$AA@,_const,0x0,data
0x1156a8,??_C@_08JGOH@Defense?3?$AA@,_const,0x0,data
0x1156b4,??_C@_0N@JNPB@Spell?5Power?3?$AA@,_const,0x0,data
0x1156c4,??_C@_0L@GLDP@Knowledge?3?$AA@,_const,0x0,data
0x1156d0,??_C@_0O@JBHB@Spell?5Points?3?$AA@,_const,0x0,data
0x1156e0,??_C@_0L@NLJH@Defenders?3?$AA@,_const,0x0,data
0x1156ec,??_C@_0N@FOHM@Recruit?5Hero?$AA@,_const,0x0,data
0x1156fc,??_C@_0N@OLCD@Attack?5Skill?$AA@,_const,0x0,data
0x11570c,??_C@_0O@LNJA@Defense?5Skill?$AA@,_const,0x0,data
0x11571c,??_C@_0M@PHIK@Spell?5Power?$AA@,_const,0x0,data
0x115728,??_C@_09DJHA@Knowledge?$AA@,_const,0x0,data
0x115734,??_C@_06EII@Tavern?$AA@,_const,0x0,data
0x11573c,??_C@_0P@IACC@Map?6Difficulty?$AA@,_const,0x0,data
0x11574c,??_C@_0BA@CGIE@Game?6Difficulty?$AA@,_const,0x0,data
0x11575c,??_C@_07LJPN@?6Rating?$AA@,_const,0x0,data
0x115764,??_C@_09HOEC@?6Map?5Size?$AA@,_const,0x0,data
0x115770,??_C@_09JDLA@Opponents?$AA@,_const,0x0,data
0x11577c,??_C@_05LCAF@Class?$AA@,_const,0x0,data
0x115784,??_C@_0BD@OPLM@Victory?6Conditions?$AA@,_const,0x0,data
0x115798,??_C@_0BA@MMPD@Loss?6Conditions?$AA@,_const,0x0,data
0x1157b0,??_C@_0JK@BDIN@Unable?5to?5access?5CD?9ROM?5Drive?4?5?5@,_const,0x0,data
0x11584c,??_C@_0OF@EALC@The?5Heroes?52?5Expansion?5CD?9ROM?5is@,_const,0x0,data
0x115934,??_C@_0FD@DPPK@Unable?5to?5change?5to?5the?5Heroes?5I@,_const,0x0,data
0x115988,??_C@_0O@PBCM@Startup?5Error?$AA@,_const,0x0,data
0x115998,??_C@_0EP@ILOK@Unable?5to?5find?5the?5Heroes?5II?5dat@,_const,0x0,data
0x1159e8,??_C@_0O@PBCM@Startup?5Error?$AA@,_const,0x0,data
0x115a04,??_C@_03DFBC@ES1?$AA@,_const,0x0,data
0x115a08,??_C@_03MKKL@ES2?$AA@,_const,0x0,data
0x115a0c,??_C@_03KJII@OM1?$AA@,_const,0x0,data
0x115a10,??_C@_03FGDB@OM2?$AA@,_const,0x0,data
0x115a14,??_C@_0BH@IMC@Initialization?5failed?$CB?$AA@,_const,0x0,data
0x115a2c,??_C@_03PMKG@OM3?$AA@,_const,0x0,data
0x115a30,??_C@_06FLOK@kb?4pal?$AA@,_const,0x0,data
0x115a38,??_C@_0N@MEEI@smalfont?4fnt?$AA@,_const,0x0,data
0x115a48,??_C@_0M@IAHH@bigfont?4fnt?$AA@,_const,0x0,data
0x115a54,??_C@_0M@NDEL@advmice?4mse?$AA@,_const,0x0,data
0x115a60,??_C@_03KJED@OM4?$AA@,_const,0x0,data
0x115a64,??_C@_03DNE@OM5?$AA@,_const,0x0,data
0x115a68,??_C@_0BM@BGI@Unable?5to?5initialize?5sound?4?$AA@,_const,0x0,data
0x115a84,??_C@_03PMGN@OM6?$AA@,_const,0x0,data
0x115a88,??_C@_0N@ODDM@shnganim?4icn?$AA@,_const,0x0,data
0x115a98,??_C@_0L@CBM@heroes?4icn?$AA@,_const,0x0,data
0x115aa4,??_C@_0M@NDEL@advmice?4mse?$AA@,_const,0x0,data
0x115ab0,??_C@_0M@LLOI@stpmain?4bin?$AA@,_const,0x0,data
0x115abc,const_00115abc,_const,0x0,data
0x115ac0,??_C@_0L@IBB@New?5Game?51?$AA@,_const,0x0,data
0x115acc,??_C@_0L@PHKI@New?5Game?52?$AA@,_const,0x0,data
0x115ad8,??_C@_0M@HBJB@Load?5Game?51?$AA@,_const,0x0,data
0x115ae4,??_C@_0M@IOCI@Load?5Game?52?$AA@,_const,0x0,data
0x115af0,??_C@_0BD@FNOP@Can?8t?5add?5manager?$CB?$AA@,_const,0x0,data
0x115b04,??_C@_05PJNN@DWM?51?$AA@,_const,0x0,data
0x115b0c,??_C@_05GGE@DWM?52?$AA@,_const,0x0,data
0x115b14,??_C@_05KMPD@DWM?53?$AA@,_const,0x0,data
0x115b1c,??_C@_05PJBG@DWM?54?$AA@,_const,0x0,data
0x115b24,??_C@_05FDIB@DWM?55?$AA@,_const,0x0,data
0x115b2c,??_C@_0BO@KMPN@Waiting?5to?5receive?5game?5data?4?$AA@,_const,0x0,data
0x115b4c,??_C@_07HJBH@NEWGAME?$AA@,_const,0x0,data
0x115b54,??_C@_09MJNA@?$CFs?5player?$AA@,_const,0x0,data
0x115b60,??_C@_0BD@FNOP@Can?8t?5add?5manager?$CB?$AA@,_const,0x0,data
0x115b74,??_C@_0M@NDEL@advmice?4mse?$AA@,_const,0x0,data
0x115b80,??_C@_0MM@JFGE@My?5heroes?0?5our?5foes?5have?5been?5sc@,_const,0x0,data
0x115c4c,??_C@_0L@CBM@heroes?4icn?$AA@,_const,0x0,data
0x115c58,??_C@_09HJGA@Archibald?$AA@,_const,0x0,data
0x115c64,??_C@_06EBDD@Roland?$AA@,_const,0x0,data
0x115c6c,const_00115c6c,_const,0x0,data
0x115c70,const_00115c70,_const,0x0,data
0x115c74,??_C@_0L@CBM@heroes?4icn?$AA@,_const,0x0,data
0x115c80,??_C@_0BD@FNOP@Can?8t?5add?5manager?$CB?$AA@,_const,0x0,data
0x115c94,??_C@_0L@CBM@heroes?4icn?$AA@,_const,0x0,data
0x115ca2,??_C@_01EODP@�?$AA@,_const,0x0,data
0x115ca4,??_C@_01PDAJ@S?$AA@,_const,0x0,data
0x115ca6,??_C@_01PHCA@?$GA?$AA@,_const,0x0,data
0x115ccc,const_00115ccc,_const,0x0,data
0x115cd0,const_00115cd0,_const,0x0,data
0x115cd4,??_C@_09BNGJ@Chaos?4mp2?$AA@,_const,0x0,data
0x115ce0,??_C@_05KCBK@Chaos?$AA@,_const,0x0,data
0x115ce8,const_00115ce8,_const,0x0,data
0x115cec,??_C@_0M@DJMF@heroes2?4agg?$AA@,_const,0x0,data
0x115cf8,??_C@_07NCDJ@?4?2DATA?2?$AA@,_const,0x0,data
0x115d00,??_C@_04DCMN@?$CFs?$CFs?$AA@,_const,0x0,data
0x115d08,??_C@_0N@EBPO@heroes2x?4agg?$AA@,_const,0x0,data
0x115d18,??_C@_07NCDJ@?4?2DATA?2?$AA@,_const,0x0,data
0x115d20,??_C@_04DCMN@?$CFs?$CFs?$AA@,_const,0x0,data
0x115d28,??_C@_0CL@PMKD@Incomplete?5TCP?1IP?5command?5line?5i@,_const,0x0,data
0x115d54,??_C@_0L@CBM@heroes?4icn?$AA@,_const,0x0,data
0x115d60,??_C@_0DB@LADP@The?5?$CFs?5increases?5production?5of?5?$CF@,_const,0x0,data
0x115d94,??_C@_0BE@ICCP@The?5?$CFs?5produces?5?$CFs?4?$AA@,_const,0x0,data
0x115da8,??_C@_08CJCH@?$HL?$CFs?$HN?6?6?$CFs?$AA@,_const,0x0,data
0x115db4,??_C@_0GM@GOAB@?$HLExperience?$HN?6?6Experience?5allows?5@,_const,0x0,data
0x115e20,??_C@_0BFG@JBLD@?$HLResources?$HN?6?6There?5are?5seven?5res@,_const,0x0,data
0x115f7c,??_C@_0CK@CKIO@You?5have?5been?5eliminated?5from?5th@,_const,0x0,data
0x115fa8,??_C@_0BI@HPOK@?$CFs?5has?5been?5vanquished?$CB?$AA@,_const,0x0,data
0x115fc0,??_C@_0HA@IMFI@?$CFs?0?5you?5have?5lost?5your?5last?5town@,_const,0x0,data
0x116030,??_C@_0EC@CLJF@?$CFs?0?5your?5heroes?5abandon?5you?0?5and@,_const,0x0,data
0x116074,??_C@_0ED@IBFB@?$CFs?8s?5heroes?5have?5abandoned?5him?0?5@,_const,0x0,data
0x1160b8,??_C@_0CP@DFEF@The?5enemy?5is?5beaten?4?5?5Your?5side?5@,_const,0x0,data
0x1160e8,??_C@_0CG@IPOC@You?5captured?5?$CFs?$CB?5?5You?5are?5victor@,_const,0x0,data
0x116110,??_C@_0DB@BOEJ@The?5enemy?5has?5captured?5?$CFs?$CB?5?5They@,_const,0x0,data
0x116144,??_C@_0BN@PNAP@?$CFs?5has?5fallen?$CB?5?5All?5is?5lost?4?$AA@,_const,0x0,data
0x116164,??_C@_0GA@GEMC@You?5have?5built?5up?5over?5?$CFd?5gold?5i@,_const,0x0,data
0x1161c4,??_C@_0GP@GOKO@The?5enemy?5has?5built?5up?5over?5?$CFd?5g@,_const,0x0,data
0x116234,??_C@_0DO@DFGN@You?5have?5captured?5the?5enemy?5hero@,_const,0x0,data
0x116274,??_C@_0DA@EGLN@You?5have?5lost?5the?5hero?5?$CFs?4?5?5Your@,_const,0x0,data
0x1162a4,??_C@_0DO@JNOP@You?5have?5failed?5to?5complete?5your@,_const,0x0,data
0x1162e4,??_C@_0BC@HFLF@Ultimate?5Artifact?$AA@,_const,0x0,data
0x1162f8,??_C@_0DA@KAFI@You?5have?5found?5the?5?$CFs?4?5?5Your?5que@,_const,0x0,data
0x116328,??_C@_0DG@OLFD@The?5enemy?5has?5found?5the?5?$CFs?4?5?5You@,_const,0x0,data
0x116360,??_C@_0EP@GDK@All?5the?5dwarf?5towns?5have?5fallen?4@,_const,0x0,data
0x1163b0,??_C@_0EA@LKHL@Dragon?5city?5has?5fallen?$CB?5?5You?5are@,_const,0x0,data
0x1163f0,??_C@_0CI@KCPN@Roland?5has?5been?5captured?$CB?5?5All?5i@,_const,0x0,data
0x116418,??_C@_0CP@DFEF@The?5enemy?5is?5beaten?4?5?5Your?5side?5@,_const,0x0,data
0x116448,??_C@_04NJPA@WIN_?$AA@,_const,0x0,data
0x116450,??_C@_09COPO@?$CFs?$CFc_?$CF02d?$AA@,_const,0x0,data
0x11645c,??_C@_0M@DGPL@brokena?4mp2?$AA@,_const,0x0,data
0x116468,const_00116468,_const,0x0,data
0x11646c,const_0011646c,_const,0x0,data
0x116470,const_00116470,_const,0x0,data
0x116474,const_00116474,_const,0x0,data
0x116478,??_C@_07DKKF@mnuDflt?$AA@,_const,0x0,data
0x116480,??_C@_07GEDO@mnuCmbt?$AA@,_const,0x0,data
0x116488,??_C@_07CHKK@mnuAdvD?$AA@,_const,0x0,data
0x116490,??_C@_08MJHN@mnuTownD?$AA@,_const,0x0,data
0x11649c,??_C@_07DKKF@mnuDflt?$AA@,_const,0x0,data
0x1164a4,??_C@_07GEDO@mnuCmbt?$AA@,_const,0x0,data
0x1164ac,??_C@_06DGBI@mnuAdv?$AA@,_const,0x0,data
0x1164b4,??_C@_07OBMD@mnuTown?$AA@,_const,0x0,data
0x1164bc,??_C@_02NGPP@?$<O?$AM?$AA@,_const,0x0,data
0x1164c0,??_C@_0CG@FGGD@I?3?2Projects?2Heroes?2Prog?2SOURCE?2K@,_const,0x0,data
0x1164e8,??_C@_0CG@FGGD@I?3?2Projects?2Heroes?2Prog?2SOURCE?2K@,_const,0x0,data
0x116510,??_C@_0CG@FGGD@I?3?2Projects?2Heroes?2Prog?2SOURCE?2K@,_const,0x0,data
0x116538,??_C@_07NCDJ@?4?2DATA?2?$AA@,_const,0x0,data
0x116540,??_C@_0O@IBKK@?$CFsSTANDARD?4HS?$AA@,_const,0x0,data
0x116550,??_C@_07NCDJ@?4?2DATA?2?$AA@,_const,0x0,data
0x116558,??_C@_0O@HGLB@?$CFsCAMPAIGN?4HS?$AA@,_const,0x0,data
0x116568,??_C@_0DA@HAID@Please?5enter?5your?5name?5for?5the?5h@,_const,0x0,data
0x116598,??_C@_07OJCL@?$CFs?3?5?5?$CFs?$AA@,_const,0x0,data
0x1165a0,??_C@_0L@OLJD@netbox?4bin?$AA@,_const,0x0,data
0x1165ac,const_001165ac,_const,0x0,data
0x1165b0,??_C@_07OJCL@?$CFs?3?5?5?$CFs?$AA@,_const,0x0,data
0x1165b8,??_C@_0CA@EKIB@?$FL?5Incoming?5data?0?5must?5exit?4?4?4?5?$FN?$AA@,_const,0x0,data
0x1165d8,const_001165d8,_const,0x0,data
0x1165e0,??_C@_02LBHF@�?$AO?$AA@,_const,0x0,data
